work_year,experience_level,job_title,salary_in_usd,company_location,company_size
2024,MI,Data Engineer,122100,US,M
2024,MI,Data Engineer,75500,US,M
2024,MI,Data Product Manager,250000,US,M
2024,MI,Data Product Manager,200000,US,M
2024,MI,Business Intelligence Manager,117000,US,M
2024,MI,Business Intelligence Manager,99600,US,M
2024,EN,Data Engineer,162240,US,M
2024,EN,Data Engineer,47840,US,M
2024,MI,Data Scientist,231250,US,M
2024,MI,Data Scientist,111000,US,M
2024,SE,Data Engineer,277000,US,M
2024,SE,Data Engineer,173000,US,M
2024,MI,Data Analytics Manager,128000,US,M
2024,MI,Data Analytics Manager,81500,US,M
2024,SE,Data Scientist,202800,US,M
2024,SE,Data Scientist,115000,US,M
2024,EN,Data Analyst,65000,US,M
2024,EN,Data Analyst,55751,US,M
2024,SE,Data Architect,165000,US,M
2024,SE,Data Architect,150000,US,M
2024,SE,AI Architect,257250,US,M
2024,SE,AI Architect,99750,US,M
2024,SE,Data Architect,169767,NZ,M
2024,SE,Data Architect,136420,NZ,M
2024,MI,Data Developer,100000,US,M
2024,MI,Data Developer,95000,US,M
2024,MI,Data Scientist,147800,US,M
2024,MI,Data Scientist,93100,US,M
2024,MI,Data Manager,83300,US,M
2024,MI,Data Manager,47500,US,M
2024,SE,Data Engineer,160000,US,M
2024,SE,Data Engineer,100000,US,M
2024,EN,Business Intelligence Analyst,92000,AU,M
2024,EN,Business Intelligence Analyst,90000,AU,M
2024,SE,Data Product Manager,220000,GB,M
2024,SE,Data Product Manager,137500,GB,M
2024,EN,Data Scientist,175100,US,M
2024,EN,Data Scientist,82915,US,M
2024,MI,Data Engineer,166000,US,M
2024,MI,Data Engineer,73000,US,M
2024,SE,Data Scientist,236400,US,M
2024,SE,Data Scientist,141800,US,M
2024,SE,Data Engineer,150000,US,M
2024,SE,Data Engineer,135000,US,M
2024,SE,Business Intelligence Developer,147500,US,M
2024,SE,Business Intelligence Developer,70800,US,M
2024,MI,Business Intelligence Engineer,185000,US,L
2024,MI,Business Intelligence Engineer,79600,US,L
2024,EN,Data Analyst,99200,US,M
2024,EN,Data Analyst,69400,US,M
2024,EN,Data Analyst,88200,US,M
2024,EN,Data Analyst,61700,US,M
2024,SE,Research Engineer,234000,US,M
2024,SE,Research Engineer,146000,US,M
2024,MI,Data Scientist,165000,US,M
2024,MI,Data Scientist,165000,US,M
2024,SE,Data Analyst,160000,US,M
2024,SE,Data Analyst,130000,US,M
2024,MI,Data Scientist,154800,US,M
2024,MI,Data Scientist,76300,US,M
2024,MI,Data Analyst,112000,US,M
2024,MI,Data Analyst,84000,US,M
2024,EN,Data Analyst,115000,US,M
2024,EN,Data Analyst,90000,US,M
2024,SE,Data Engineer,170000,US,M
2024,SE,Data Engineer,130000,US,M
2024,SE,Business Intelligence Engineer,185000,US,L
2024,SE,Business Intelligence Engineer,79600,US,L
2024,EN,Data Analyst,160000,US,M
2024,EN,Data Analyst,110000,US,M
2024,MI,Data Analyst,95000,US,M
2024,MI,Data Analyst,65000,US,M
2024,SE,Analytics Engineer,180000,CA,M
2024,SE,Analytics Engineer,120000,CA,M
2024,SE,Data Analyst,155000,US,M
2024,SE,Data Analyst,100000,US,M
2024,SE,Data Scientist,190500,CA,M
2024,SE,Data Scientist,138500,CA,M
2024,SE,Data Engineer,159000,CA,M
2024,SE,Data Engineer,127000,CA,M
2024,EN,Data Analyst,147000,US,M
2024,EN,Data Analyst,118000,US,M
2024,EN,Machine Learning Engineer,170000,US,M
2024,EN,Machine Learning Engineer,125000,US,M
2024,SE,Data Science Consultant,116000,US,M
2024,SE,Data Science Consultant,90000,US,M
2024,SE,Data Engineer,255475,US,M
2024,SE,Data Engineer,185800,US,M
2024,MI,Data Strategist,85000,US,M
2024,MI,Data Strategist,65000,US,M
2024,MI,Data Science,150000,US,M
2024,MI,Data Science,120000,US,M
2024,MI,Analytics Engineer,190000,US,M
2024,MI,Analytics Engineer,190000,US,M
2024,MI,Research Engineer,440000,US,M
2024,MI,Research Engineer,295000,US,M
2024,SE,Analytics Engineer,170000,US,M
2024,SE,Analytics Engineer,140000,US,M
2024,SE,Data Scientist,165000,US,M
2024,SE,Data Scientist,140250,US,M
2024,MI,Data Analytics Consultant,110300,US,M
2024,MI,Data Analytics Consultant,78100,US,M
2024,MI,Machine Learning Researcher,210000,US,M
2024,MI,Machine Learning Researcher,151800,US,M
2024,EN,Business Intelligence Analyst,75000,US,M
2024,EN,Business Intelligence Analyst,65000,US,M
2024,MI,Data Analyst,140000,US,M
2024,MI,Data Analyst,105000,US,M
2024,MI,AI Research Engineer,200000,US,L
2024,SE,Data Analytics Specialist,157144,US,M
2024,SE,Data Analytics Specialist,99445,US,M
2024,SE,Data Engineer,211511,CA,M
2024,SE,Data Engineer,100006,CA,M
2024,SE,Data Engineer,201900,US,M
2024,SE,Data Engineer,97335,US,M
2024,SE,Data Scientist,283800,US,M
2024,SE,Data Scientist,170700,US,M
2024,SE,Research Analyst,152400,US,M
2024,SE,Research Analyst,73700,US,M
2024,MI,Data Engineer,166000,US,M
2024,MI,Data Engineer,73100,US,M
2024,SE,Data Scientist,202600,US,M
2024,SE,Data Scientist,93800,US,M
2024,SE,Data Scientist,273500,US,M
2024,SE,Data Scientist,126600,US,M
2024,SE,Business Intelligence,176875,US,M
2024,SE,Business Intelligence,84750,US,M
2024,MI,ETL Developer,166000,US,M
2024,MI,ETL Developer,73100,US,M
2024,EN,Data Analyst,88200,US,M
2024,EN,Data Analyst,61700,US,M
2024,MI,Data Engineer,75000,US,M
2024,MI,Data Engineer,60000,US,M
2024,MI,Data Scientist,121500,US,M
2024,MI,Data Scientist,88200,US,M
2024,MI,Data Engineer,133000,US,M
2024,MI,Data Engineer,58300,US,M
2024,SE,Data Engineer,229900,US,M
2024,SE,Data Engineer,201400,US,M
2024,SE,Data Scientist,247250,US,M
2024,SE,Data Scientist,160000,US,M
2024,SE,Data Scientist,177700,US,M
2024,SE,Data Scientist,94700,US,M
2024,SE,Data Engineer,184000,US,M
2024,SE,Data Engineer,123000,US,M
2024,SE,Machine Learning Engineer,258600,US,M
2024,SE,Machine Learning Engineer,215500,US,M
2024,SE,Data Scientist,237188,US,M
2024,SE,Data Scientist,194063,US,M
2024,MI,Data Specialist,112500,US,M
2024,MI,Data Specialist,59500,US,M
2024,SE,Data Analyst,153900,US,M
2024,SE,Data Analyst,85500,US,M
2024,SE,Research Scientist,210000,US,M
2024,SE,Research Scientist,151800,US,M
2024,SE,Business Intelligence Engineer,108500,US,M
2024,SE,Business Intelligence Engineer,78800,US,M
2024,MI,Data Scientist,212000,US,M
2024,MI,Data Scientist,93300,US,M
2024,MI,Data Engineer,209000,US,M
2024,MI,Data Engineer,171000,US,M
2024,SE,Data Analyst,164000,US,M
2024,SE,Data Analyst,109000,US,M
2024,SE,Data Analyst,140000,US,M
2024,SE,Data Analyst,115000,US,M
2024,EN,Data Analyst,83300,US,M
2024,EN,Data Analyst,47500,US,M
2024,MI,Analytics Engineer,156450,US,M
2024,MI,Analytics Engineer,119200,US,M
2024,SE,Data Scientist,161500,US,M
2024,SE,Data Scientist,113050,US,M
2024,EN,Data Engineer,130916,US,M
2024,EN,Data Engineer,120000,US,M
2024,MI,Data Scientist,260000,US,M
2024,MI,Data Scientist,198000,US,M
2024,MI,Data Engineer,235000,US,M
2024,MI,Data Engineer,170000,US,M
2024,SE,Data Scientist,185900,US,M
2024,SE,Data Scientist,109400,US,M
2024,SE,Machine Learning Engineer,210000,US,M
2024,SE,Machine Learning Engineer,180000,US,M
2024,SE,Data Engineer,180000,US,M
2024,SE,Data Engineer,110000,US,M
2024,SE,Data Engineer,185000,US,M
2024,SE,Data Engineer,148000,US,M
2024,SE,Data Scientist,180000,US,M
2024,SE,Data Scientist,110000,US,M
2024,MI,Machine Learning Engineer,235680,US,M
2024,MI,Machine Learning Engineer,153040,US,M
2024,SE,Data Engineer,145000,US,M
2024,SE,Data Engineer,106500,US,M
2024,SE,Research Engineer,290000,US,M
2024,SE,Research Engineer,240000,US,M
2024,SE,Data Analyst,185000,US,M
2024,SE,Data Analyst,145000,US,M
2024,SE,Business Intelligence Analyst,150000,US,M
2024,SE,Business Intelligence Analyst,123000,US,M
2024,SE,Machine Learning Engineer,270400,US,M
2024,SE,Machine Learning Engineer,145600,US,M
2024,MI,Data Analyst,177000,US,M
2024,MI,Data Analyst,149000,US,M
2024,EN,Data Analyst,115000,US,M
2024,EN,Data Analyst,95000,US,M
2024,MI,Business Intelligence,167500,US,M
2024,MI,Business Intelligence,106500,US,M
2024,SE,Research Scientist,303050,US,M
2024,SE,Research Scientist,202350,US,M
2024,SE,Data Architect,184000,US,M
2024,SE,Data Architect,123000,US,M
2024,SE,Analytics Engineer,244400,FR,M
2024,SE,Analytics Engineer,131600,FR,M
2024,SE,Data Engineer,110000,US,M
2024,SE,Data Engineer,76500,US,M
2024,MI,Data Analyst,134400,US,M
2024,MI,Data Analyst,81200,US,M
2024,EN,Data Analyst,100000,US,M
2024,EN,Data Analyst,75000,US,M
2024,SE,Research Engineer,600000,US,M
2024,SE,Research Engineer,280000,US,M
2024,EN,Data Analyst,130000,US,M
2024,EN,Data Analyst,100000,US,M
2024,SE,Data Analyst,207300,US,M
2024,SE,Data Analyst,149300,US,M
2024,MI,Data Science,128000,US,M
2024,MI,Data Science,81500,US,M
2024,SE,Data Engineer,144000,US,M
2024,SE,Data Engineer,113000,US,M
2024,SE,Research Scientist,278700,US,M
2024,SE,Research Scientist,159300,US,M
2024,SE,Data Scientist,81250,GB,M
2024,SE,Data Scientist,68750,GB,M
2024,MI,Business Intelligence Engineer,165600,US,L
2024,MI,Business Intelligence Engineer,65800,US,L
2024,SE,Machine Learning Engineer,200000,US,M
2024,SE,Machine Learning Engineer,85000,US,M
2024,MI,Data Engineer,193412,CA,M
2024,MI,Data Engineer,116047,CA,M
2024,MI,Research Scientist,359400,US,M
2024,MI,Research Scientist,239600,US,M
2024,EN,Data Analyst,132000,US,M
2024,EN,Data Analyst,108000,US,M
2024,MI,Data Engineer,106050,US,M
2024,MI,Data Engineer,80420,US,M
2024,SE,Data Science,240000,US,M
2024,SE,Data Science,204000,US,M
2024,SE,Data Scientist,174300,US,M
2024,SE,Data Scientist,140000,US,M
2024,SE,Data Scientist,195000,US,M
2024,SE,Data Scientist,136500,US,M
2024,MI,Data Engineer,180000,US,M
2024,MI,Data Engineer,155000,US,M
2024,EX,Data Science,175762,US,M
2024,EX,Data Science,97254,US,M
2024,EX,Data Analyst,160000,US,M
2024,EX,Data Analyst,120000,US,M
2024,SE,Data Analyst,120000,US,M
2024,SE,Data Analyst,100000,US,M
2024,MI,Machine Learning Engineer,180000,US,M
2024,MI,Machine Learning Engineer,150000,US,M
2024,SE,Data Scientist,145125,US,M
2024,SE,Data Scientist,124875,US,M
2024,SE,Applied Scientist,290000,US,M
2024,SE,Applied Scientist,210000,US,M
2024,MI,Data Scientist,215000,US,M
2024,MI,Data Scientist,152000,US,M
2024,MI,Data Analytics Consultant,123900,US,M
2024,MI,Data Analytics Consultant,66100,US,M
2024,SE,Machine Learning Engineer,182000,US,M
2024,SE,Machine Learning Engineer,164000,US,M
2024,SE,Data Analyst,108334,US,M
2024,SE,Data Analyst,59923,US,M
2024,SE,Data Scientist,150000,US,M
2024,SE,Data Scientist,130000,US,M
2024,EX,Data Science Engineer,120000,US,M
2024,MI,Data Engineer,140000,US,M
2024,MI,Data Engineer,70000,US,M
2024,SE,Data Scientist,150800,US,M
2024,SE,Data Scientist,100600,US,M
2024,SE,Data Architect,276000,US,M
2024,SE,Data Architect,174000,US,M
2024,MI,Data Scientist,120000,US,M
2024,MI,Data Scientist,94400,US,M
2024,MI,Data Scientist,160000,US,M
2024,MI,Data Scientist,136000,US,M
2024,MI,Data Scientist,215000,US,M
2024,MI,Data Scientist,152000,US,M
2024,SE,Data Analyst,140000,US,M
2024,SE,Data Analyst,110000,US,M
2024,SE,Business Intelligence Engineer,185000,US,L
2024,SE,Business Intelligence Engineer,79600,US,L
2024,MI,Prompt Engineer,215000,AU,M
2024,MI,Prompt Engineer,200000,AU,M
2024,EX,Data Engineer,212500,US,M
2024,EX,Data Engineer,163500,US,M
2024,SE,Research Engineer,237650,US,M
2024,SE,Research Engineer,172700,US,M
2024,SE,Data Scientist,148500,US,M
2024,SE,Data Scientist,103275,US,M
2024,SE,Data Scientist,175000,US,M
2024,SE,Data Scientist,145000,US,M
2024,EN,Research Engineer,257400,US,M
2024,EN,Research Engineer,193500,US,M
2024,EN,Big Data Engineer,17600,MX,L
2024,SE,Machine Learning Scientist,140000,US,M
2024,SE,Machine Learning Scientist,90000,US,M
2024,SE,Research Engineer,333500,US,M
2024,SE,Research Engineer,180000,US,M
2024,SE,Data Scientist,285670,US,M
2024,SE,Data Scientist,207760,US,M
2024,EN,Data Analyst,80142,NL,M
2024,EN,Data Analyst,56100,NL,M
2024,SE,Data Scientist,170800,US,M
2024,SE,Data Scientist,92300,US,M
2024,SE,Applied Scientist,249700,US,M
2024,SE,Applied Scientist,156300,US,M
2024,SE,Data Analyst,200200,US,M
2024,SE,Data Analyst,111200,US,M
2024,MI,Research Scientist,195200,US,L
2024,MI,Research Scientist,100400,US,L
2024,SE,Data Analyst,153900,US,M
2024,SE,Data Analyst,85500,US,M
2024,SE,Data Architect,222000,US,M
2024,SE,Data Architect,132000,US,M
2024,SE,Data Scientist,220000,US,M
2024,SE,Data Scientist,137500,US,M
2024,EN,Research Analyst,83200,US,M
2024,EN,Research Analyst,45900,US,M
2024,MI,Data Scientist,179000,US,M
2024,MI,Data Scientist,112000,US,M
2024,MI,AI Engineer,200000,US,M
2024,MI,AI Engineer,180000,US,M
2024,EN,Data Analyst,60000,FR,M
2024,EN,Data Analyst,55555,FR,M
2024,SE,Data Scientist,75000,GB,M
2024,SE,Data Scientist,50000,GB,M
2023,MI,Prompt Engineer,60462,DE,S
2024,EN,Research Engineer,172800,US,M
2024,EN,Research Engineer,144000,US,M
2024,MI,Data Engineer,72222,AT,M
2024,MI,Data Engineer,47777,AT,M
2024,SE,Machine Learning Engineer,230000,US,M
2024,SE,Machine Learning Engineer,200000,US,M
2024,SE,Data Architect,363000,US,M
2024,SE,Data Architect,139800,US,M
2024,MI,Data Scientist,109000,US,M
2024,MI,Data Scientist,93000,US,M
2024,MI,Research Engineer,38888,PT,M
2024,MI,Research Engineer,28888,PT,M
2024,SE,Data Scientist,248600,US,M
2024,SE,Data Scientist,149200,US,M
2024,SE,Business Intelligence,175000,US,M
2024,SE,Business Intelligence,150000,US,M
2024,SE,Data Modeler,179000,US,M
2024,SE,Data Modeler,112000,US,M
2024,EN,Data Analyst,87999,US,M
2024,EN,Data Analyst,66560,US,M
2024,SE,Business Intelligence Engineer,108500,US,M
2024,SE,Business Intelligence Engineer,78800,US,M
2024,MI,Robotics Engineer,90000,US,M
2024,MI,Robotics Engineer,70000,US,M
2024,SE,Robotics Engineer,165000,US,M
2024,SE,Robotics Engineer,150000,US,M
2024,SE,Data Engineer,179000,US,M
2024,SE,Data Engineer,112000,US,M
2024,SE,Data Manager,131200,US,M
2024,SE,Data Manager,95300,US,M
2024,SE,Business Intelligence Lead,144300,US,M
2024,SE,Business Intelligence Lead,104800,US,M
2024,SE,Machine Learning Engineer,178250,US,M
2024,SE,Machine Learning Engineer,105500,US,M
2024,SE,Data Scientist,248600,US,M
2024,SE,Data Scientist,149200,US,M
2024,SE,Data Manager,219600,US,M
2024,SE,Data Manager,125500,US,M
2024,SE,Data Engineer,258500,US,M
2024,SE,Data Engineer,191857,US,M
2024,MI,Data Engineer,51381,US,M
2024,MI,Data Engineer,43675,US,M
2024,SE,AI Engineer,212000,US,M
2024,SE,AI Engineer,93300,US,M
2024,MI,Data Engineer,194000,US,M
2024,MI,Data Engineer,96000,US,M
2024,SE,Data Architect,250000,US,M
2024,SE,Data Architect,140000,US,M
2024,EN,Data Engineer,60000,LT,M
2024,EN,Data Engineer,50666,LT,M
2024,EN,Data Scientist,175100,US,M
2024,EN,Data Scientist,82915,US,M
2024,EN,Data Scientist,162240,US,M
2024,EN,Data Scientist,47840,US,M
2024,MI,Data Scientist,243800,US,M
2024,MI,Data Scientist,123800,US,M
2024,SE,Data Engineer,237600,US,M
2024,SE,Data Engineer,168600,US,M
2024,MI,Business Intelligence,155000,US,M
2024,MI,Business Intelligence,124000,US,M
2024,SE,Machine Learning Engineer,242000,CA,M
2024,SE,Machine Learning Engineer,215000,CA,M
2024,SE,Machine Learning Engineer,229369,US,M
2024,SE,Machine Learning Engineer,146900,US,M
2024,SE,Data Scientist,170000,US,M
2024,SE,Data Scientist,152000,US,M
2024,SE,Applied Scientist,260000,US,L
2024,SE,Applied Scientist,136000,US,L
2024,EX,Data Scientist,180000,US,M
2024,EX,Data Scientist,125000,US,M
2024,MI,Data Analyst,147000,US,M
2024,MI,Data Analyst,118000,US,M
2024,SE,Data Engineer,247500,US,M
2024,SE,Data Engineer,172200,US,M
2024,EN,Data Analyst,101000,US,M
2024,EN,Data Analyst,85000,US,M
2024,MI,Data Analyst,154000,US,M
2024,MI,Data Analyst,105000,US,M
2024,SE,Data Operations Specialist,206500,US,M
2024,SE,Data Operations Specialist,121500,US,M
2024,MI,Data Analyst,72500,US,M
2024,MI,Data Analyst,61000,US,M
2024,SE,Research Analyst,100000,GB,M
2024,SE,Research Analyst,87500,GB,M
2024,SE,Data Science,288400,US,M
2024,SE,Data Science,144200,US,M
2024,MI,ML Engineer,530000,US,M
2024,MI,ML Engineer,440000,US,M
2024,EN,Machine Learning Engineer,171600,US,M
2024,EN,Machine Learning Engineer,99500,US,M
2024,SE,Data Analyst,175000,US,M
2024,SE,Data Analyst,150000,US,M
2024,SE,Data Engineer,199700,US,M
2024,SE,Data Engineer,165100,US,M
2024,EN,Data Analyst,774000,MX,M
2024,EN,Data Analyst,85900,MX,M
2024,MI,Applied Scientist,222200,US,L
2024,MI,Applied Scientist,136000,US,L
2024,SE,Data Engineer,313000,US,M
2024,SE,Data Engineer,135000,US,M
2024,SE,Analytics Engineer,153018,US,M
2024,SE,Analytics Engineer,135000,US,M
2024,MI,Analytics Engineer,720000,US,M
2024,MI,Analytics Engineer,170000,US,M
2024,SE,Research Scientist,321000,US,M
2024,SE,Research Scientist,214000,US,M
2024,SE,Data Engineer,118750,GB,M
2024,SE,Data Engineer,63437,GB,M
2024,EN,Data Analyst,120000,US,M
2024,EN,Data Analyst,111510,US,M
2024,SE,Data Analyst,141375,US,M
2024,SE,Data Analyst,111500,US,M
2024,MI,AI Programmer,30000,BA,S
2024,MI,Data Analyst,75000,US,M
2024,SE,Machine Learning Scientist,250000,US,M
2024,SE,Machine Learning Scientist,125000,US,M
2024,EN,Data Analyst,83300,US,M
2024,EN,Data Analyst,47500,US,M
2024,EN,Data Analyst,154818,US,M
2024,EN,Data Analyst,96761,US,M
2024,SE,Data Architect,150000,GB,M
2024,SE,Data Architect,112500,GB,M
2024,SE,Machine Learning Engineer,345400,US,M
2024,SE,Machine Learning Engineer,223700,US,M
2024,SE,Data Manager,96600,US,M
2024,SE,Data Manager,55200,US,M
2024,SE,Data Engineer,128000,US,M
2024,SE,Data Engineer,81500,US,M
2024,SE,Data Engineer,218185,US,M
2024,SE,Data Engineer,158680,US,M
2024,SE,Data Analyst,135000,US,M
2024,SE,Data Analyst,100000,US,M
2024,MI,Business Intelligence Engineer,185000,US,L
2024,MI,Business Intelligence Engineer,79600,US,L
2024,SE,Data Scientist,235700,US,M
2024,SE,Data Scientist,124400,US,M
2024,MI,Applied Scientist,222200,US,L
2024,MI,Applied Scientist,136000,US,L
2024,SE,Machine Learning Engineer,225000,US,M
2024,SE,Machine Learning Engineer,150000,US,M
2024,MI,Data Engineer,180000,US,M
2024,MI,Data Engineer,130000,US,M
2024,EX,Data Science,286500,US,M
2024,EX,Data Science,204000,US,M
2024,SE,Data Scientist,180000,US,M
2024,SE,Data Scientist,139000,US,M
2024,MI,Data Developer,100000,US,M
2024,MI,Data Developer,95000,US,M
2024,SE,Machine Learning Engineer,60000,BR,M
2024,SE,Machine Learning Engineer,54000,BR,M
2024,SE,AI Engineer,385000,US,M
2024,SE,AI Engineer,310000,US,M
2024,SE,Machine Learning Engineer,207000,US,M
2024,SE,Machine Learning Engineer,149800,US,M
2024,EX,Data Science,300000,US,M
2024,EX,Data Science,220000,US,M
2024,SE,Data Scientist,202800,US,M
2024,SE,Data Scientist,115000,US,M
2024,MI,Data Scientist,140400,US,M
2024,MI,Data Scientist,90000,US,M
2024,SE,Machine Learning Engineer,175000,US,M
2024,SE,Machine Learning Engineer,150000,US,M
2024,MI,BI Developer,168000,US,M
2024,MI,BI Developer,158000,US,M
2024,SE,Data Architect,165000,US,M
2024,SE,Data Architect,123000,US,M
2024,SE,Machine Learning Engineer,92000,AR,M
2024,SE,Machine Learning Engineer,85000,AR,M
2024,MI,Data Scientist,170200,US,M
2024,MI,Data Scientist,83900,US,M
2024,SE,Data Scientist,180000,US,M
2024,SE,Data Scientist,139000,US,M
2024,MI,Data Engineer,130000,US,M
2024,MI,Data Engineer,90000,US,M
2024,SE,AI Engineer,210000,US,M
2024,SE,AI Engineer,190000,US,M
2024,EX,ETL Engineer,150000,US,L
2024,SE,Data Architect,200000,US,M
2024,SE,Data Architect,115000,US,M
2024,SE,Data Scientist,174500,US,M
2024,SE,Data Scientist,126800,US,M
2024,MI,Data Modeler,114000,CA,M
2024,MI,Data Modeler,69000,CA,M
2024,SE,Machine Learning Scientist,277000,US,M
2024,SE,Machine Learning Scientist,173000,US,M
2024,MI,Data Engineer,179000,US,M
2024,MI,Data Engineer,112000,US,M
2024,EN,Data Analyst,130000,US,M
2024,EN,Data Analyst,115000,US,M
2024,SE,ML Engineer,200070,CA,M
2024,SE,ML Engineer,107730,CA,M
2024,SE,Data Scientist,81250,US,M
2024,SE,Data Scientist,70000,US,M
2024,MI,Machine Learning Engineer,240000,US,M
2024,MI,Machine Learning Engineer,130000,US,M
2024,SE,Data Engineer,230000,US,M
2024,SE,Data Engineer,165000,US,M
2024,SE,Machine Learning Engineer,180000,US,M
2024,SE,Machine Learning Engineer,125000,US,M
2024,MI,Data Scientist,165000,US,M
2024,MI,Data Scientist,132000,US,M
2024,SE,Robotics Software Engineer,282000,US,M
2024,SE,Robotics Software Engineer,188000,US,M
2024,SE,Analytics Engineer,287500,US,M
2024,SE,Analytics Engineer,156000,US,M
2024,SE,Data Scientist,175000,US,M
2024,SE,Data Scientist,150000,US,M
2024,MI,Data Engineer,125000,US,M
2024,MI,Data Engineer,89000,US,M
2024,EN,Data Science,198000,US,M
2024,EN,Data Science,132000,US,M
2024,MI,Data Scientist,158100,US,M
2024,MI,Data Scientist,138500,US,M
2024,MI,Data Scientist,220000,US,M
2024,MI,Data Scientist,150000,US,M
2024,MI,Machine Learning Engineer,179700,US,M
2024,MI,Machine Learning Engineer,85700,US,M
